timestamp,source,sequence,latitude,longitude,altitude_from_sealevel,relative_altitude,voltage,remaining_percent,north_m_s,east_m_s,down_m_s,temperature_degc,pressure_hpa,roll_deg,pitch_deg,yaw_deg,angular_velocity_forward_rad_s,angular_velocity_right_rad_s,angular_velocity_down_rad_s,linear_acceleration_forward_m_s2,linear_acceleration_right_m_s2,linear_acceleration_down_m_s2,magnetic_field_forward_gauss,magnetic_field_right_gauss,magnetic_field_down_gauss,system_time,unix_time,speed_m_s,direction_deg,airspeed_m_s
2025-07-23T08:45:42.865+00:00Z,position,1,19.0820149,72.8808823,376.7300109863281,370.7890319824219,,,,,,,,-0.6221444010734558,20.025983810424805,107.41081237792969,,,,,,,,,,2025-07-23T14:15:42.865Z,1753260342,,,
2025-07-23T08:45:43.094+00:00Z,position,2,19.0819848,72.8809442,379.34002685546875,373.4000244140625,44.33400344848633,-1.0,-14.369999885559082,27.849998474121094,-11.179999351501465,32.55999755859375,969.0009155273438,-0.6805639266967773,20.010391235351562,107.34554290771484,,,,,,,,,,2025-07-23T14:15:43.094Z,1753260343,31.33878286914658,117.29276030203319,30.679710388183594
2025-07-23T08:45:43.350+00:00Z,position,3,19.0819528,72.88101,382.1100158691406,376.16900634765625,44.33400344848633,-1.0,-14.25999927520752,27.649999618530273,-11.09000015258789,32.55999755859375,969.0009155273438,-0.7243402600288391,19.953258514404297,107.28181457519531,,,,,,,,,,2025-07-23T14:15:43.350Z,1753260343,31.11061005884718,117.28162203814186,30.395259857177734
2025-07-23T08:45:43.595+00:00Z,position,4,19.0819209,72.8810754,384.8600158691406,378.91900634765625,44.33400344848633,-1.0,-14.139999389648438,27.44999885559082,-10.979999542236328,32.55999755859375,968.4521484375,-0.715412437915802,19.868656158447266,107.23075103759766,,,,,,,,,,2025-07-23T14:15:43.595Z,1753260343,30.87785646561619,117.25382875200606,30.126222610473633
2025-07-23T08:45:43.848+00:00Z,position,5,19.081889,72.8811407,387.57000732421875,381.6290283203125,44.333003997802734,-1.0,-14.029999732971191,27.260000228881836,-10.829999923706055,32.55999755859375,967.8939819335938,-0.7008340954780579,19.758161544799805,107.15821075439453,,,,,,,,,,2025-07-23T14:15:43.848Z,1753260343,30.658579630925654,117.23367990094023,29.86617660522461
2025-07-23T08:45:44.115+00:00Z,position,6,19.0818573,72.8812062,390.260009765625,384.31903076171875,44.333003997802734,-1.0,-13.949999809265137,27.099998474121094,-10.649999618530273,32.55999755859375,967.8939819335938,-0.7100956439971924,19.632736206054688,107.01244354248047,,,,,,,,,,2025-07-23T14:15:44.115Z,1753260344,30.479704919435537,117.23760563198073,29.59150505065918
2025-07-23T08:45:44.349+00:00Z,position,7,19.0818273,72.8812678,392.760009765625,386.81903076171875,44.333003997802734,-1.0,-13.880000114440918,26.959999084472656,-10.449999809265137,32.55999755859375,967.3201904296875,-0.7286714315414429,19.497575759887695,106.86009979248047,,,,,,,,,,2025-07-23T14:15:44.349Z,1753260344,30.323191682467172,117.24107718432637,29.39116859436035
2025-07-23T08:45:44.596+00:00Z,position,8,19.0817966,72.8813308,395.280029296875,389.34002685546875,44.333003997802734,-1.0,-13.799999237060547,26.84000015258789,-10.279999732971191,32.55999755859375,967.3201904296875,-0.7015956044197083,19.348024368286133,106.73918151855469,,,,,,,,,,2025-07-23T14:15:44.596Z,1753260344,30.179887129242044,117.21032170977702,29.257944107055664
2025-07-23T08:45:44.846+00:00Z,position,9,19.0817659,72.8813943,397.8000183105469,391.8600158691406,44.333003997802734,-1.0,-13.710000038146973,26.709999084472656,-10.109999656677246,32.55999755859375,966.8189086914062,-0.6541544198989868,19.159894943237305,106.61814880371094,,,,,,,,,,2025-07-23T14:15:44.846Z,1753260344,30.0231269547081,117.17101787768195,29.14059066772461
2025-07-23T08:45:45.097+00:00Z,position,10,19.0817355,72.881457,400.260009765625,394.31903076171875,44.333003997802734,-1.0,-13.639999389648438,26.59000015258789,-9.969999313354492,32.55999755859375,966.8189086914062,-0.6398109197616577,18.950407028198242,106.43618774414062,,,,,,,,,,2025-07-23T14:15:45.097Z,1753260345,29.884405489556485,117.15667949594877,28.994977951049805
2025-07-23T08:45:45.348+00:00Z,position,11,19.0817048,72.8815204,402.7300109863281,396.7890319824219,44.333003997802734,-1.0,-13.59000015258789,26.479999542236328,-9.829999923706055,32.55999755859375,966.29833984375,-0.6204103827476501,18.7335147857666,106.22766876220703,,,,,,,,,,2025-07-23T14:15:45.348Z,1753260345,29.76371078854542,117.16768995723102,28.79863739013672
2025-07-23T08:45:45.584+00:00Z,position,12,19.0816746,72.8815829,405.1200256347656,399.1800231933594,44.333003997802734,-1.0,-13.519999504089355,26.399999618530273,-9.679999351501465,32.55999755859375,965.841552734375,-0.5449932217597961,18.49369239807129,106.08045959472656,,,,,,,,,,2025-07-23T14:15:45.584Z,1753260345,29.660586077300884,117.11794813715564,28.639375686645508
2025-07-23T08:45:45.848+00:00Z,position,13,19.0816443,72.8816456,407.5000305175781,401.5600280761719,44.333003997802734,-1.0,-13.449999809265137,26.329999923706055,-9.550000190734863,32.55999755859375,965.841552734375,-0.4551751911640167,18.24482536315918,106.02567291259766,,,,,,,,,,2025-07-23T14:15:45.848Z,1753260345,29.566389547112326,117.0590425214666,28.494609832763672
2025-07-23T08:45:46.091+00:00Z,position,14,19.0816144,72.881708,409.8100280761719,403.8700256347656,44.333003997802734,-1.0,-13.380000114440918,26.28999900817871,-9.369999885559082,32.55999755859375,965.3846435546875,-0.3050270974636078,17.97751235961914,106.03874206542969,,,,,,,,,,2025-07-23T14:15:46.091Z,1753260346,29.498956776680707,116.97330817114079,28.38460922241211
2025-07-23T08:45:46.352+00:00Z,position,15,19.0815841,72.8817712,412.09002685546875,406.1500244140625,44.333003997802734,-1.0,-13.329999923706055,26.26999855041504,-9.149999618530273,32.55999755859375,965.3846435546875,-0.12287978082895279,17.734209060668945,106.10352325439453,,,,,,,,,,2025-07-23T14:15:46.352Z,1753260346,29.458474532888015,116.90428251497049,28.286470413208008
2025-07-23T08:45:46.726+00:00Z,position,16,19.0815543,72.8818333,414.2900085449219,408.3490295410156,44.333003997802734,-1.0,-13.289999961853027,26.260000228881836,-8.90999984741211,32.55999755859375,964.9085693359375,0.05867931246757507,17.481542587280273,106.15784454345703,,,,,,,,,,2025-07-23T14:15:46.726Z,1753260346,29.431474835742222,116.84364846236244,28.160842895507812
2025-07-23T08:45:47.105+00:00Z,position,17,19.0814804,72.8819635,416.6200256347656,410.6800231933594,44.333003997802734,-1.0,-13.25999927520752,26.239999771118164,-8.550000190734863,32.55999755859375,964.4278564453125,0.32901763916015625,16.923511505126953,106.17984771728516,,,,,,,,,,2025-07-23T14:15:47.105Z,1753260347,29.400087904065614,116.80908299337742,27.995492935180664
2025-07-23T08:45:47.345+00:00Z,position,18,19.0814521,72.8820228,418.6000061035156,412.6600341796875,44.333003997802734,-1.0,-13.269999504089355,26.239999771118164,-8.399999618530273,32.55999755859375,964.2153930664062,0.26394516229629517,16.660598754882812,106.1528091430664,,,,,,,,,,2025-07-23T14:15:47.345Z,1753260347,29.404599552226742,116.82647431184263,27.998165130615234
2025-07-23T08:45:47.594+00:00Z,position,19,19.0814223,72.8820851,420.6500244140625,414.71002197265625,44.333003997802734,-1.0,-13.269999504089355,26.239999771118164,-8.289999961853027,32.55999755859375,964.2153930664062,0.05800746753811836,16.3764591217041,106.09915161132812,,,,,,,,,,2025-07-23T14:15:47.594Z,1753260347,29.404599552226742,116.82647431184263,28.03660774230957
2025-07-23T08:45:47.844+00:00Z,position,20,19.0813919,72.8821485,422.70001220703125,416.759033203125,44.333003997802734,-1.0,-13.269999504089355,26.260000228881836,-8.149999618530273,32.55999755859375,963.8070068359375,-0.14919674396514893,16.076047897338867,106.0215835571289,,,,,,,,,,2025-07-23T14:15:47.844Z,1753260347,29.422448892969562,116.80889752867613,27.95514488220215
2025-07-23T08:45:48.099+00:00Z,position,21,19.0813621,72.8822113,424.6900329589844,418.7500305175781,44.333003997802734,-1.0,-13.269999504089355,26.299999237060547,-7.989999771118164,32.55999755859375,963.8070068359375,-0.26607799530029297,15.786880493164062,105.9687728881836,,,,,,,,,,2025-07-23T14:15:48.099Z,1753260348,29.45815416328588,116.77380954267707,27.957691192626953
2025-07-23T08:45:48.362+00:00Z,position,22,19.0813317,72.8822754,426.6700134277344,420.7290344238281,44.332000732421875,-1.0,-13.25999927520752,26.349998474121094,-7.829999923706055,32.55999755859375,963.39599609375,-0.26148778200149536,15.500662803649902,105.97110748291016,,,,,,,,,,2025-07-23T14:15:48.362Z,1753260348,29.498305042234,116.71272045966477,27.956504821777344
2025-07-23T08:45:48.608+00:00Z,position,23,19.0813015,72.8823393,428.59002685546875,422.6500244140625,44.332000732421875,-1.0,-13.239999771118164,26.43000030517578,-7.649999618530273,32.55999755859375,963.39599609375,-0.1554577648639679,15.237166404724121,106.00643920898438,,,,,,,,,,2025-07-23T14:15:48.608Z,1753260348,29.560827290026932,116.60839073380325,27.97766876220703
2025-07-23T08:45:48.846+00:00Z,position,24,19.0812728,72.8823999,430.3800354003906,424.4400329589844,44.332000732421875,-1.0,-13.229999542236328,26.5,-7.489999771118164,32.55999755859375,963.0181884765625,0.001124676549807191,14.985661506652832,105.98090362548828,,,,,,,,,,2025-07-23T14:15:48.846Z,1753260348,29.618961627436796,116.53044626429616,27.973114013671875
2025-07-23T08:45:49.105+00:00Z,position,25,19.0812427,72.882464,432.2300109863281,426.2890319824219,44.332000732421875,-1.0,-13.25,26.549999237060547,-7.37999963760376,32.55999755859375,962.6721801757812,0.1824166625738144,14.710444450378418,105.84500885009766,,,,,,,,,,2025-07-23T14:15:49.105Z,1753260349,29.67262980404527,116.52187491805671,27.948320388793945
2025-07-23T08:45:49.344+00:00Z,position,26,19.0812135,72.8825255,433.9800109863281,428.0390319824219,44.332000732421875,-1.0,-13.279999732971191,26.59000015258789,-7.259999752044678,32.55999755859375,962.6721801757812,0.3517276346683502,14.454181671142578,105.6806869506836,,,,,,,,,,2025-07-23T14:15:49.344Z,1753260349,29.721818602204323,116.53918730994678,27.912399291992188
2025-07-23T08:45:49.598+00:00Z,position,27,19.0811833,72.8825899,435.780029296875,429.84002685546875,44.332000732421875,-1.0,-13.299999237060547,26.639999389648438,-7.12999963760376,32.55999755859375,962.31396484375,0.5017709732055664,14.192680358886719,105.54924011230469,,,,,,,,,,2025-07-23T14:15:49.597Z,1753260349,29.77548567506969,116.53062817574269,27.9121150970459
2025-07-23T08:45:49.855+00:00Z,position,28,19.0811529,72.8826543,437.530029296875,431.59002685546875,44.332000732421875,-1.0,-13.309999465942383,26.689998626708984,-6.989999771118164,32.55999755859375,962.31396484375,0.6159148812294006,13.95671272277832,105.52200317382812,,,,,,,,,,2025-07-23T14:15:49.855Z,1753260349,29.824689645947934,116.50491193873576,27.887537002563477
2025-07-23T08:45:50.111+00:00Z,position,29,19.0811226,72.8827187,439.2500305175781,433.3100280761719,44.332000732421875,-1.0,-13.309999465942383,26.75,-6.859999656677246,32.55999755859375,961.9512329101562,0.7447456121444702,13.7274808883667,105.5816421508789,,,,,,,,,,2025-07-23T14:15:50.111Z,1753260350,29.878396640104143,116.45356332804224,27.889575958251953
